,gauge,date,time,pr,tmax,tmin,month,year,20302050_to_19802000_diff,20402060_to_19802000_diff,tmax20302050_to_19802000_diff,tmin20302050_to_19802000_diff
2025,83538,03/04/1973,1200,0,,16.5,4,1973,1.5123190476190516,1.9838047619047567,,18.01231904761905
2026,83538,04/04/1973,0,,25.5,,4,1973,1.5123190476190516,1.9838047619047567,27.01231904761905,
2027,83538,04/04/1973,1200,0,,15.8,4,1973,1.5123190476190516,1.9838047619047567,,17.312319047619052
2028,83538,05/04/1973,0,,27.2,,4,1973,1.5123190476190516,1.9838047619047567,28.71231904761905,
2029,83538,05/04/1973,1200,0,,16.6,4,1973,1.5123190476190516,1.9838047619047567,,18.112319047619053
2030,83538,06/04/1973,0,,25.9,,4,1973,1.5123190476190516,1.9838047619047567,27.41231904761905,
2031,83538,06/04/1973,1200,0,,16.5,4,1973,1.5123190476190516,1.9838047619047567,,18.01231904761905
2032,83538,07/04/1973,0,,25.9,,4,1973,1.5123190476190516,1.9838047619047567,27.41231904761905,
2033,83538,07/04/1973,1200,0,,15.8,4,1973,1.5123190476190516,1.9838047619047567,,17.312319047619052
2034,83538,08/04/1973,0,,26.5,,4,1973,1.5123190476190516,1.9838047619047567,28.01231904761905,
2035,83538,08/04/1973,1200,0,,16.5,4,1973,1.5123190476190516,1.9838047619047567,,18.01231904761905
2036,83538,09/04/1973,0,,25.8,,4,1973,1.5123190476190516,1.9838047619047567,27.312319047619052,
2037,83538,09/04/1973,1200,0,,15.3,4,1973,1.5123190476190516,1.9838047619047567,,16.812319047619052
2038,83538,10/04/1973,0,,23.9,,4,1973,1.5123190476190516,1.9838047619047567,25.41231904761905,
2039,83538,10/04/1973,1200,0,,15.5,4,1973,1.5123190476190516,1.9838047619047567,,17.01231904761905
2040,83538,11/04/1973,0,,23.9,,4,1973,1.5123190476190516,1.9838047619047567,25.41231904761905,
2041,83538,11/04/1973,1200,0,,15.8,4,1973,1.5123190476190516,1.9838047619047567,,17.312319047619052
2042,83538,12/04/1973,0,,24.8,,4,1973,1.5123190476190516,1.9838047619047567,26.312319047619052,
2043,83538,12/04/1973,1200,0,,15.5,4,1973,1.5123190476190516,1.9838047619047567,,17.01231904761905
2044,83538,13/04/1973,0,,25.6,,4,1973,1.5123190476190516,1.9838047619047567,27.112319047619053,
2045,83538,13/04/1973,1200,0,,15.5,4,1973,1.5123190476190516,1.9838047619047567,,17.01231904761905
2046,83538,14/04/1973,0,,25.7,,4,1973,1.5123190476190516,1.9838047619047567,27.21231904761905,
2047,83538,14/04/1973,1200,0,,17.5,4,1973,1.5123190476190516,1.9838047619047567,,19.01231904761905
2048,83538,15/04/1973,0,,26.2,,4,1973,1.5123190476190516,1.9838047619047567,27.71231904761905,
2049,83538,15/04/1973,1200,18.2,,17.1,4,1973,1.5123190476190516,1.9838047619047567,,18.612319047619053
2050,83538,16/04/1973,0,,26.5,,4,1973,1.5123190476190516,1.9838047619047567,28.01231904761905,
2051,83538,16/04/1973,1200,0,,14.0,4,1973,1.5123190476190516,1.9838047619047567,,15.512319047619052
2052,83538,17/04/1973,0,,25.8,,4,1973,1.5123190476190516,1.9838047619047567,27.312319047619052,
2053,83538,17/04/1973,1200,3.8,,16.9,4,1973,1.5123190476190516,1.9838047619047567,,18.41231904761905
2054,83538,18/04/1973,0,,26.7,,4,1973,1.5123190476190516,1.9838047619047567,28.21231904761905,
2055,83538,18/04/1973,1200,0,,16.5,4,1973,1.5123190476190516,1.9838047619047567,,18.01231904761905
2056,83538,19/04/1973,0,,27.1,,4,1973,1.5123190476190516,1.9838047619047567,28.612319047619053,
2057,83538,19/04/1973,1200,0,,17.0,4,1973,1.5123190476190516,1.9838047619047567,,18.51231904761905
2058,83538,20/04/1973,0,,24.5,,4,1973,1.5123190476190516,1.9838047619047567,26.01231904761905,
2059,83538,20/04/1973,1200,0,,17.2,4,1973,1.5123190476190516,1.9838047619047567,,18.71231904761905
2060,83538,21/04/1973,0,,25.0,,4,1973,1.5123190476190516,1.9838047619047567,26.51231904761905,
2061,83538,21/04/1973,1200,0.2,,16.9,4,1973,1.5123190476190516,1.9838047619047567,,18.41231904761905
2062,83538,22/04/1973,0,,24.1,,4,1973,1.5123190476190516,1.9838047619047567,25.612319047619053,
2063,83538,22/04/1973,1200,0,,15.3,4,1973,1.5123190476190516,1.9838047619047567,,16.812319047619052
2064,83538,23/04/1973,0,,24.5,,4,1973,1.5123190476190516,1.9838047619047567,26.01231904761905,
2065,83538,23/04/1973,1200,0,,15.5,4,1973,1.5123190476190516,1.9838047619047567,,17.01231904761905
2066,83538,24/04/1973,0,,24.4,,4,1973,1.5123190476190516,1.9838047619047567,25.91231904761905,
2067,83538,24/04/1973,1200,0,,15.9,4,1973,1.5123190476190516,1.9838047619047567,,17.41231904761905
2068,83538,25/04/1973,0,,25.9,,4,1973,1.5123190476190516,1.9838047619047567,27.41231904761905,
2069,83538,25/04/1973,1200,0,,15.2,4,1973,1.5123190476190516,1.9838047619047567,,16.71231904761905
2070,83538,26/04/1973,0,,27.8,,4,1973,1.5123190476190516,1.9838047619047567,29.312319047619052,
2071,83538,26/04/1973,1200,0,,15.9,4,1973,1.5123190476190516,1.9838047619047567,,17.41231904761905
2072,83538,27/04/1973,0,,27.0,,4,1973,1.5123190476190516,1.9838047619047567,28.51231904761905,
2073,83538,27/04/1973,1200,1.2,,16.8,4,1973,1.5123190476190516,1.9838047619047567,,18.312319047619052
2074,83538,28/04/1973,0,,25.2,,4,1973,1.5123190476190516,1.9838047619047567,26.71231904761905,
2075,83538,28/04/1973,1200,0,,16.8,4,1973,1.5123190476190516,1.9838047619047567,,18.312319047619052
2076,83538,29/04/1973,0,,24.9,,4,1973,1.5123190476190516,1.9838047619047567,26.41231904761905,
2077,83538,29/04/1973,1200,5.6,,16.1,4,1973,1.5123190476190516,1.9838047619047567,,17.612319047619053
2078,83538,30/04/1973,0,,24.0,,4,1973,1.5123190476190516,1.9838047619047567,25.51231904761905,
2079,83538,30/04/1973,1200,0,,13.8,4,1973,1.5123190476190516,1.9838047619047567,,15.312319047619052
2080,83538,01/05/1973,0,,22.0,,5,1973,1.5789142857142835,2.109657142857131,23.578914285714283,
2081,83538,01/05/1973,1200,0,,14.5,5,1973,1.5789142857142835,2.109657142857131,,16.078914285714283
2082,83538,02/05/1973,0,,24.9,,5,1973,1.5789142857142835,2.109657142857131,26.478914285714282,
2083,83538,02/05/1973,1200,0,,15.5,5,1973,1.5789142857142835,2.109657142857131,,17.078914285714283
2084,83538,03/05/1973,0,,25.5,,5,1973,1.5789142857142835,2.109657142857131,27.078914285714283,
2085,83538,03/05/1973,1200,0,,15.5,5,1973,1.5789142857142835,2.109657142857131,,17.078914285714283
2086,83538,04/05/1973,0,,24.8,,5,1973,1.5789142857142835,2.109657142857131,26.378914285714284,
2087,83538,04/05/1973,1200,0,,15.8,5,1973,1.5789142857142835,2.109657142857131,,17.378914285714284
2088,83538,05/05/1973,0,,23.2,,5,1973,1.5789142857142835,2.109657142857131,24.778914285714283,
2089,83538,05/05/1973,1200,0,,15.8,5,1973,1.5789142857142835,2.109657142857131,,17.378914285714284
2090,83538,06/05/1973,0,,25.2,,5,1973,1.5789142857142835,2.109657142857131,26.778914285714283,
2091,83538,06/05/1973,1200,0,,14.1,5,1973,1.5789142857142835,2.109657142857131,,15.678914285714283
2092,83538,07/05/1973,0,,24.5,,5,1973,1.5789142857142835,2.109657142857131,26.078914285714283,
2093,83538,07/05/1973,1200,7.4,,15.2,5,1973,1.5789142857142835,2.109657142857131,,16.778914285714283
2094,83538,08/05/1973,0,,25.8,,5,1973,1.5789142857142835,2.109657142857131,27.378914285714284,
2095,83538,08/05/1973,1200,0,,15.3,5,1973,1.5789142857142835,2.109657142857131,,16.878914285714284
2096,83538,09/05/1973,0,,21.9,,5,1973,1.5789142857142835,2.109657142857131,23.478914285714282,
2097,83538,09/05/1973,1200,0,,14.2,5,1973,1.5789142857142835,2.109657142857131,,15.778914285714283
2098,83538,10/05/1973,0,,23.8,,5,1973,1.5789142857142835,2.109657142857131,25.378914285714284,
2099,83538,10/05/1973,1200,0,,13.5,5,1973,1.5789142857142835,2.109657142857131,,15.078914285714283
2100,83538,11/05/1973,0,,23.5,,5,1973,1.5789142857142835,2.109657142857131,25.078914285714283,
2101,83538,11/05/1973,1200,8,,15.8,5,1973,1.5789142857142835,2.109657142857131,,17.378914285714284
2102,83538,12/05/1973,0,,23.0,,5,1973,1.5789142857142835,2.109657142857131,24.578914285714283,
2103,83538,12/05/1973,1200,0.4,,16.3,5,1973,1.5789142857142835,2.109657142857131,,17.878914285714284
2104,83538,13/05/1973,0,,23.8,,5,1973,1.5789142857142835,2.109657142857131,25.378914285714284,
2105,83538,13/05/1973,1200,0,,12.9,5,1973,1.5789142857142835,2.109657142857131,,14.478914285714284
2106,83538,14/05/1973,0,,23.5,,5,1973,1.5789142857142835,2.109657142857131,25.078914285714283,
2107,83538,14/05/1973,1200,0,,12.8,5,1973,1.5789142857142835,2.109657142857131,,14.378914285714284
2108,83538,15/05/1973,0,,20.8,,5,1973,1.5789142857142835,2.109657142857131,22.378914285714284,
2109,83538,15/05/1973,1200,0,,10.5,5,1973,1.5789142857142835,2.109657142857131,,12.078914285714283
2110,83538,16/05/1973,0,,20.5,,5,1973,1.5789142857142835,2.109657142857131,22.078914285714283,
2111,83538,16/05/1973,1200,0,,10.2,5,1973,1.5789142857142835,2.109657142857131,,11.778914285714283
2112,83538,17/05/1973,0,,21.4,,5,1973,1.5789142857142835,2.109657142857131,22.978914285714282,
2113,83538,17/05/1973,1200,0,,9.8,5,1973,1.5789142857142835,2.109657142857131,,11.378914285714284
2114,83538,18/05/1973,0,,22.3,,5,1973,1.5789142857142835,2.109657142857131,23.878914285714284,
2115,83538,18/05/1973,1200,0,,10.0,5,1973,1.5789142857142835,2.109657142857131,,11.578914285714283
2116,83538,19/05/1973,0,,22.2,,5,1973,1.5789142857142835,2.109657142857131,23.778914285714283,
2117,83538,19/05/1973,1200,0,,10.4,5,1973,1.5789142857142835,2.109657142857131,,11.978914285714284
2118,83538,20/05/1973,0,,24.9,,5,1973,1.5789142857142835,2.109657142857131,26.478914285714282,
2119,83538,20/05/1973,1200,0,,12.5,5,1973,1.5789142857142835,2.109657142857131,,14.078914285714283
2120,83538,21/05/1973,0,,25.0,,5,1973,1.5789142857142835,2.109657142857131,26.578914285714283,
2121,83538,21/05/1973,1200,0,,15.5,5,1973,1.5789142857142835,2.109657142857131,,17.078914285714283
2122,83538,22/05/1973,0,,26.9,,5,1973,1.5789142857142835,2.109657142857131,28.478914285714282,
2123,83538,22/05/1973,1200,0,,15.3,5,1973,1.5789142857142835,2.109657142857131,,16.878914285714284
2124,83538,23/05/1973,0,,21.8,,5,1973,1.5789142857142835,2.109657142857131,23.378914285714284,
2125,83538,23/05/1973,1200,0,,16.0,5,1973,1.5789142857142835,2.109657142857131,,17.578914285714283
2126,83538,24/05/1973,0,,20.7,,5,1973,1.5789142857142835,2.109657142857131,22.278914285714283,
2127,83538,24/05/1973,1200,0,,14.8,5,1973,1.5789142857142835,2.109657142857131,,16.378914285714284
2128,83538,25/05/1973,0,,19.8,,5,1973,1.5789142857142835,2.109657142857131,21.378914285714284,
2129,83538,25/05/1973,1200,0,,14.9,5,1973,1.5789142857142835,2.109657142857131,,16.478914285714282
2130,83538,26/05/1973,0,,23.9,,5,1973,1.5789142857142835,2.109657142857131,25.478914285714282,
2131,83538,26/05/1973,1200,0,,13.1,5,1973,1.5789142857142835,2.109657142857131,,14.678914285714283
2132,83538,27/05/1973,0,,24.5,,5,1973,1.5789142857142835,2.109657142857131,26.078914285714283,
2133,83538,27/05/1973,1200,0.1,,14.2,5,1973,1.5789142857142835,2.109657142857131,,15.778914285714283
2134,83538,28/05/1973,0,,24.2,,5,1973,1.5789142857142835,2.109657142857131,25.778914285714283,
2135,83538,28/05/1973,1200,0,,13.5,5,1973,1.5789142857142835,2.109657142857131,,15.078914285714283
2136,83538,29/05/1973,0,,21.9,,5,1973,1.5789142857142835,2.109657142857131,23.478914285714282,
2137,83538,29/05/1973,1200,0,,13.5,5,1973,1.5789142857142835,2.109657142857131,,15.078914285714283
2138,83538,30/05/1973,0,,20.0,,5,1973,1.5789142857142835,2.109657142857131,21.578914285714283,
2139,83538,30/05/1973,1200,0,,13.5,5,1973,1.5789142857142835,2.109657142857131,,15.078914285714283
2140,83538,31/05/1973,0,,22.3,,5,1973,1.5789142857142835,2.109657142857131,23.878914285714284,
2141,83538,31/05/1973,1200,0.1,,11.9,5,1973,1.5789142857142835,2.109657142857131,,13.478914285714284
2142,83538,01/06/1973,0,,23.1,,6,1973,1.6552380952380936,2.1356095238095243,24.755238095238095,
2143,83538,01/06/1973,1200,0,,12.6,6,1973,1.6552380952380936,2.1356095238095243,,14.255238095238093
2144,83538,02/06/1973,0,,24.0,,6,1973,1.6552380952380936,2.1356095238095243,25.655238095238094,
2145,83538,02/06/1973,1200,0,,13.4,6,1973,1.6552380952380936,2.1356095238095243,,15.055238095238094
2146,83538,03/06/1973,0,,24.9,,6,1973,1.6552380952380936,2.1356095238095243,26.555238095238092,
2147,83538,03/06/1973,1200,0,,12.8,6,1973,1.6552380952380936,2.1356095238095243,,14.455238095238094
2148,83538,04/06/1973,0,,21.5,,6,1973,1.6552380952380936,2.1356095238095243,23.155238095238094,
2149,83538,04/06/1973,1200,0,,13.9,6,1973,1.6552380952380936,2.1356095238095243,,15.555238095238094
2150,83538,05/06/1973,0,,21.1,,6,1973,1.6552380952380936,2.1356095238095243,22.755238095238095,
2151,83538,05/06/1973,1200,0,,15.5,6,1973,1.6552380952380936,2.1356095238095243,,17.155238095238094
2152,83538,06/06/1973,0,,24.0,,6,1973,1.6552380952380936,2.1356095238095243,25.655238095238094,
2153,83538,06/06/1973,1200,0,,15.3,6,1973,1.6552380952380936,2.1356095238095243,,16.955238095238094
2154,83538,07/06/1973,0,,23.9,,6,1973,1.6552380952380936,2.1356095238095243,25.555238095238092,
2155,83538,07/06/1973,1200,0,,14.9,6,1973,1.6552380952380936,2.1356095238095243,,16.555238095238096
2156,83538,08/06/1973,0,,22.9,,6,1973,1.6552380952380936,2.1356095238095243,24.555238095238092,
2157,83538,08/06/1973,1200,0,,14.8,6,1973,1.6552380952380936,2.1356095238095243,,16.455238095238094
2158,83538,09/06/1973,0,,24.0,,6,1973,1.6552380952380936,2.1356095238095243,25.655238095238094,
2159,83538,09/06/1973,1200,0,,12.9,6,1973,1.6552380952380936,2.1356095238095243,,14.555238095238094
2160,83538,10/06/1973,0,,22.6,,6,1973,1.6552380952380936,2.1356095238095243,24.255238095238095,
2161,83538,10/06/1973,1200,0,,12.9,6,1973,1.6552380952380936,2.1356095238095243,,14.555238095238094
2162,83538,11/06/1973,0,,23.2,,6,1973,1.6552380952380936,2.1356095238095243,24.855238095238093,
2163,83538,11/06/1973,1200,0,,12.5,6,1973,1.6552380952380936,2.1356095238095243,,14.155238095238094
2164,83538,12/06/1973,0,,23.3,,6,1973,1.6552380952380936,2.1356095238095243,24.955238095238094,
2165,83538,12/06/1973,1200,0,,12.9,6,1973,1.6552380952380936,2.1356095238095243,,14.555238095238094
2166,83538,13/06/1973,0,,21.9,,6,1973,1.6552380952380936,2.1356095238095243,23.555238095238092,
2167,83538,13/06/1973,1200,0,,13.1,6,1973,1.6552380952380936,2.1356095238095243,,14.755238095238093
2168,83538,14/06/1973,0,,23.9,,6,1973,1.6552380952380936,2.1356095238095243,25.555238095238092,
2169,83538,14/06/1973,1200,0,,13.5,6,1973,1.6552380952380936,2.1356095238095243,,15.155238095238094
2170,83538,15/06/1973,0,,23.9,,6,1973,1.6552380952380936,2.1356095238095243,25.555238095238092,
2171,83538,15/06/1973,1200,0,,14.7,6,1973,1.6552380952380936,2.1356095238095243,,16.355238095238093
2172,83538,16/06/1973,0,,24.6,,6,1973,1.6552380952380936,2.1356095238095243,26.255238095238095,
2173,83538,16/06/1973,1200,0,,12.9,6,1973,1.6552380952380936,2.1356095238095243,,14.555238095238094
2174,83538,17/06/1973,0,,22.8,,6,1973,1.6552380952380936,2.1356095238095243,24.455238095238094,
2175,83538,17/06/1973,1200,0,,12.4,6,1973,1.6552380952380936,2.1356095238095243,,14.055238095238094
2176,83538,18/06/1973,0,,25.2,,6,1973,1.6552380952380936,2.1356095238095243,26.855238095238093,
2177,83538,18/06/1973,1200,0,,11.9,6,1973,1.6552380952380936,2.1356095238095243,,13.555238095238094
2178,83538,19/06/1973,0,,23.2,,6,1973,1.6552380952380936,2.1356095238095243,24.855238095238093,
2179,83538,19/06/1973,1200,0,,14.1,6,1973,1.6552380952380936,2.1356095238095243,,15.755238095238093
2180,83538,20/06/1973,0,,23.0,,6,1973,1.6552380952380936,2.1356095238095243,24.655238095238094,
2181,83538,20/06/1973,1200,0,,11.4,6,1973,1.6552380952380936,2.1356095238095243,,13.055238095238094
2182,83538,21/06/1973,0,,21.9,,6,1973,1.6552380952380936,2.1356095238095243,23.555238095238092,
2183,83538,21/06/1973,1200,0,,12.4,6,1973,1.6552380952380936,2.1356095238095243,,14.055238095238094
2184,83538,22/06/1973,0,,25.1,,6,1973,1.6552380952380936,2.1356095238095243,26.755238095238095,
2185,83538,22/06/1973,1200,0,,10.8,6,1973,1.6552380952380936,2.1356095238095243,,12.455238095238094
2186,83538,23/06/1973,0,,23.0,,6,1973,1.6552380952380936,2.1356095238095243,24.655238095238094,
2187,83538,23/06/1973,1200,0,,14.5,6,1973,1.6552380952380936,2.1356095238095243,,16.155238095238094
2188,83538,24/06/1973,0,,22.0,,6,1973,1.6552380952380936,2.1356095238095243,23.655238095238094,
2189,83538,24/06/1973,1200,0,,14.8,6,1973,1.6552380952380936,2.1356095238095243,,16.455238095238094
2190,83538,25/06/1973,0,,26.3,,6,1973,1.6552380952380936,2.1356095238095243,27.955238095238094,
2191,83538,25/06/1973,1200,0,,13.5,6,1973,1.6552380952380936,2.1356095238095243,,15.155238095238094
2192,83538,26/06/1973,0,,26.8,,6,1973,1.6552380952380936,2.1356095238095243,28.455238095238094,
2193,83538,26/06/1973,1200,0,,15.8,6,1973,1.6552380952380936,2.1356095238095243,,17.455238095238094
2194,83538,27/06/1973,0,,24.3,,6,1973,1.6552380952380936,2.1356095238095243,25.955238095238094,
2195,83538,27/06/1973,1200,5.4,,14.9,6,1973,1.6552380952380936,2.1356095238095243,,16.555238095238096
2196,83538,28/06/1973,0,,25.0,,6,1973,1.6552380952380936,2.1356095238095243,26.655238095238094,
2197,83538,28/06/1973,1200,1.2,,15.0,6,1973,1.6552380952380936,2.1356095238095243,,16.655238095238094
2198,83538,29/06/1973,0,,23.2,,6,1973,1.6552380952380936,2.1356095238095243,24.855238095238093,
2199,83538,29/06/1973,1200,1.4,,14.2,6,1973,1.6552380952380936,2.1356095238095243,,15.855238095238093
2200,83538,30/06/1973,0,,21.0,,6,1973,1.6552380952380936,2.1356095238095243,22.655238095238094,
2201,83538,30/06/1973,1200,0,,14.5,6,1973,1.6552380952380936,2.1356095238095243,,16.155238095238094
2202,83538,01/07/1973,0,,22.9,,7,1973,1.5257380952380901,1.9981714285714247,24.42573809523809,
2203,83538,01/07/1973,1200,0,,13.5,7,1973,1.5257380952380901,1.9981714285714247,,15.02573809523809
2204,83538,02/07/1973,0,,22.8,,7,1973,1.5257380952380901,1.9981714285714247,24.32573809523809,
2205,83538,02/07/1973,1200,0,,9.0,7,1973,1.5257380952380901,1.9981714285714247,,10.52573809523809
2206,83538,03/07/1973,0,,23.9,,7,1973,1.5257380952380901,1.9981714285714247,25.42573809523809,
2207,83538,03/07/1973,1200,0,,14.0,7,1973,1.5257380952380901,1.9981714285714247,,15.52573809523809
2208,83538,04/07/1973,0,,22.8,,7,1973,1.5257380952380901,1.9981714285714247,24.32573809523809,
2209,83538,04/07/1973,1200,0,,12.1,7,1973,1.5257380952380901,1.9981714285714247,,13.62573809523809
2210,83538,05/07/1973,0,,22.2,,7,1973,1.5257380952380901,1.9981714285714247,23.72573809523809,
2211,83538,05/07/1973,1200,0,,13.1,7,1973,1.5257380952380901,1.9981714285714247,,14.62573809523809
2212,83538,06/07/1973,0,,22.1,,7,1973,1.5257380952380901,1.9981714285714247,23.62573809523809,
2213,83538,06/07/1973,1200,0,,13.1,7,1973,1.5257380952380901,1.9981714285714247,,14.62573809523809
2214,83538,07/07/1973,0,,22.3,,7,1973,1.5257380952380901,1.9981714285714247,23.82573809523809,
2215,83538,07/07/1973,1200,0,,13.4,7,1973,1.5257380952380901,1.9981714285714247,,14.92573809523809
2216,83538,08/07/1973,0,,21.9,,7,1973,1.5257380952380901,1.9981714285714247,23.42573809523809,
2217,83538,08/07/1973,1200,0,,12.1,7,1973,1.5257380952380901,1.9981714285714247,,13.62573809523809
2218,83538,09/07/1973,0,,21.5,,7,1973,1.5257380952380901,1.9981714285714247,23.02573809523809,
2219,83538,09/07/1973,1200,0,,10.2,7,1973,1.5257380952380901,1.9981714285714247,,11.72573809523809
2220,83538,10/07/1973,0,,20.8,,7,1973,1.5257380952380901,1.9981714285714247,22.32573809523809,
2221,83538,10/07/1973,1200,0,,11.9,7,1973,1.5257380952380901,1.9981714285714247,,13.42573809523809
2222,83538,11/07/1973,0,,19.8,,7,1973,1.5257380952380901,1.9981714285714247,21.32573809523809,
2223,83538,11/07/1973,1200,0,,13.1,7,1973,1.5257380952380901,1.9981714285714247,,14.62573809523809
2224,83538,12/07/1973,0,,21.9,,7,1973,1.5257380952380901,1.9981714285714247,23.42573809523809,
2225,83538,12/07/1973,1200,0,,11.5,7,1973,1.5257380952380901,1.9981714285714247,,13.02573809523809
2226,83538,13/07/1973,0,,21.8,,7,1973,1.5257380952380901,1.9981714285714247,23.32573809523809,
2227,83538,13/07/1973,1200,0.2,,11.9,7,1973,1.5257380952380901,1.9981714285714247,,13.42573809523809
2228,83538,14/07/1973,0,,21.9,,7,1973,1.5257380952380901,1.9981714285714247,23.42573809523809,
2229,83538,14/07/1973,1200,0.2,,11.3,7,1973,1.5257380952380901,1.9981714285714247,,12.82573809523809
2230,83538,15/07/1973,0,,21.1,,7,1973,1.5257380952380901,1.9981714285714247,22.62573809523809,
2231,83538,15/07/1973,1200,0,,11.3,7,1973,1.5257380952380901,1.9981714285714247,,12.82573809523809
2232,83538,16/07/1973,0,,21.9,,7,1973,1.5257380952380901,1.9981714285714247,23.42573809523809,
2233,83538,16/07/1973,1200,0,,7.2,7,1973,1.5257380952380901,1.9981714285714247,,8.725738095238091
2234,83538,17/07/1973,0,,21.8,,7,1973,1.5257380952380901,1.9981714285714247,23.32573809523809,
2235,83538,17/07/1973,1200,0,,13.0,7,1973,1.5257380952380901,1.9981714285714247,,14.52573809523809
2236,83538,18/07/1973,0,,22.0,,7,1973,1.5257380952380901,1.9981714285714247,23.52573809523809,
2237,83538,18/07/1973,1200,0,,12.2,7,1973,1.5257380952380901,1.9981714285714247,,13.72573809523809
2238,83538,19/07/1973,0,,22.0,,7,1973,1.5257380952380901,1.9981714285714247,23.52573809523809,
2239,83538,19/07/1973,1200,0,,13.5,7,1973,1.5257380952380901,1.9981714285714247,,15.02573809523809
2240,83538,20/07/1973,0,,23.5,,7,1973,1.5257380952380901,1.9981714285714247,25.02573809523809,
2241,83538,20/07/1973,1200,0,,11.9,7,1973,1.5257380952380901,1.9981714285714247,,13.42573809523809
2242,83538,21/07/1973,0,,23.1,,7,1973,1.5257380952380901,1.9981714285714247,24.62573809523809,
2243,83538,21/07/1973,1200,0,,13.0,7,1973,1.5257380952380901,1.9981714285714247,,14.52573809523809
2244,83538,22/07/1973,0,,,,7,1973,1.5257380952380901,1.9981714285714247,,
2245,83538,22/07/1973,1200,0,,13.3,7,1973,1.5257380952380901,1.9981714285714247,,14.82573809523809
2246,83538,24/07/1973,0,,22.1,,7,1973,1.5257380952380901,1.9981714285714247,23.62573809523809,
2247,83538,24/07/1973,1200,,,7.1,7,1973,1.5257380952380901,1.9981714285714247,,8.62573809523809
2248,83538,25/07/1973,0,,22.1,,7,1973,1.5257380952380901,1.9981714285714247,23.62573809523809,
2249,83538,25/07/1973,1200,0,,7.3,7,1973,1.5257380952380901,1.9981714285714247,,8.82573809523809
2250,83538,26/07/1973,0,,23.1,,7,1973,1.5257380952380901,1.9981714285714247,24.62573809523809,
2251,83538,26/07/1973,1200,0,,8.7,7,1973,1.5257380952380901,1.9981714285714247,,10.22573809523809
2252,83538,27/07/1973,0,,24.8,,7,1973,1.5257380952380901,1.9981714285714247,26.32573809523809,
2253,83538,27/07/1973,1200,0,,10.6,7,1973,1.5257380952380901,1.9981714285714247,,12.12573809523809
2254,83538,28/07/1973,0,,25.5,,7,1973,1.5257380952380901,1.9981714285714247,27.02573809523809,
2255,83538,28/07/1973,1200,0,,10.4,7,1973,1.5257380952380901,1.9981714285714247,,11.92573809523809
2256,83538,29/07/1973,0,,24.8,,7,1973,1.5257380952380901,1.9981714285714247,26.32573809523809,
2257,83538,29/07/1973,1200,0,,12.6,7,1973,1.5257380952380901,1.9981714285714247,,14.12573809523809
2258,83538,30/07/1973,0,,24.1,,7,1973,1.5257380952380901,1.9981714285714247,25.62573809523809,
2259,83538,30/07/1973,1200,0,,13.4,7,1973,1.5257380952380901,1.9981714285714247,,14.92573809523809
2260,83538,31/07/1973,0,,23.1,,7,1973,1.5257380952380901,1.9981714285714247,24.62573809523809,
2261,83538,31/07/1973,1200,0,,12.9,7,1973,1.5257380952380901,1.9981714285714247,,14.42573809523809
2262,83538,01/08/1973,0,,23.1,,8,1973,1.6305380952380837,2.039761904761903,24.730538095238085,
2263,83538,01/08/1973,1200,0,,10.3,8,1973,1.6305380952380837,2.039761904761903,,11.930538095238084
2264,83538,02/08/1973,0,,25.5,,8,1973,1.6305380952380837,2.039761904761903,27.130538095238084,
2265,83538,02/08/1973,1200,0,,11.4,8,1973,1.6305380952380837,2.039761904761903,,13.030538095238084
2266,83538,03/08/1973,0,,23.5,,8,1973,1.6305380952380837,2.039761904761903,25.130538095238084,
2267,83538,03/08/1973,1200,0,,14.5,8,1973,1.6305380952380837,2.039761904761903,,16.130538095238084
2268,83538,04/08/1973,0,,24.0,,8,1973,1.6305380952380837,2.039761904761903,25.630538095238084,
2269,83538,04/08/1973,1200,0,,13.5,8,1973,1.6305380952380837,2.039761904761903,,15.130538095238084
2270,83538,05/08/1973,0,,26.5,,8,1973,1.6305380952380837,2.039761904761903,28.130538095238084,
2271,83538,05/08/1973,1200,0,,13.8,8,1973,1.6305380952380837,2.039761904761903,,15.430538095238084
2272,83538,06/08/1973,0,,27.8,,8,1973,1.6305380952380837,2.039761904761903,29.430538095238084,
2273,83538,06/08/1973,1200,0,,14.0,8,1973,1.6305380952380837,2.039761904761903,,15.630538095238084
2274,83538,07/08/1973,0,,26.8,,8,1973,1.6305380952380837,2.039761904761903,28.430538095238084,
2275,83538,07/08/1973,1200,0,,12.7,8,1973,1.6305380952380837,2.039761904761903,,14.330538095238083
2276,83538,08/08/1973,0,,25.3,,8,1973,1.6305380952380837,2.039761904761903,26.930538095238084,
2277,83538,08/08/1973,1200,0,,12.3,8,1973,1.6305380952380837,2.039761904761903,,13.930538095238084
2278,83538,09/08/1973,0,,27.1,,8,1973,1.6305380952380837,2.039761904761903,28.730538095238085,
2279,83538,09/08/1973,1200,0,,11.4,8,1973,1.6305380952380837,2.039761904761903,,13.030538095238084
2280,83538,10/08/1973,0,,25.5,,8,1973,1.6305380952380837,2.039761904761903,27.130538095238084,
2281,83538,10/08/1973,1200,0,,11.9,8,1973,1.6305380952380837,2.039761904761903,,13.530538095238084
2282,83538,11/08/1973,0,,25.1,,8,1973,1.6305380952380837,2.039761904761903,26.730538095238085,
